"","Output","Chemical.name","InVivo.Model","InVitro.Model","InVivo","InVitro.p50","InVitro.p2.5","InVitro.p97.5","log10err.p50","log10err.p97.5","log10err.p2.5","pcterr"
"145","EC05","Citalopram","in vivo Linear","in vitro Donor 1070",0.327537838043169,0.521844537256249,2.0764614037922,0.119906515124159,0.202279663489015,-0.436418696937001,0.80206238499523,59.323435842997
"146","EC05","Disopyramide","in vivo Linear","in vitro Donor 1070",1.49771598744384,3.43421889365805,8.90143177298197,0.342680866758211,0.360398507487456,-0.640539609002257,0.774030401728905,129.297071170298
"147","EC05","Disopyramide","in vivo Hill","in vitro Donor 1070",1.90223422392374,3.43421889365805,8.90143177298197,0.342680866758211,0.256563982210763,-0.74437413427895,0.670195876452213,80.5360691373893
"148","EC05","Dofetilide","in vivo Hill","in vitro Donor 1070",0.00266335582461182,0.000234313966320843,0.0335373153495094,NA,-1.05563101654313,NA,1.10009910243589,-91.2023033439404
"149","EC05","Moxifloxacin","in vivo Linear","in vitro Donor 1070",NA,20.5862457992819,NA,7.8695345273804,NA,NA,NA,NA
"150","EC05","N-acetylprocainamide","in vivo Linear","in vitro Donor 1070",26.2906309360697,21.3260925744985,NA,5.12733410044414,-0.090889718548065,-0.709909391378579,NA,-18.8832986688048
"151","EC05","N-acetylprocainamide","in vivo Hill","in vitro Donor 1070",4.3310934896375,21.3260925744985,NA,5.12733410044414,0.692313731728802,0.0732940588982882,NA,392.395110507841
"152","EC05","Quinidine","in vivo Linear","in vitro Donor 1070",0.102334740317036,0.227797263561876,2.45699104025325,0.0442917041415944,0.347525410924379,-0.363700701577147,1.38038048092722,122.600128613365
"153","EC05","Sematilide","in vivo Linear","in vitro Donor 1070",0.503973268740107,0.527270834731567,NA,0.192739708138086,0.0196262479568204,-0.4174363046261,NA,4.62277811870904
"154","EC05","Sematilide","in vivo Hill","in vitro Donor 1070",0.399366428680412,0.527270834731567,NA,0.192739708138086,0.120662194941001,-0.316400357641919,NA,32.0268297147001
"155","EC05","Sotalol","in vivo Linear","in vitro Donor 1070",1.90256210870682,0.594487487547689,5.48688589074162,0.16771755076528,-0.505196124863836,-1.05476033148624,0.459987085268478,-68.7533203343482
"156","EC05","Vernacalant","in vivo Hill","in vitro Donor 1070",NA,11.7394422645292,34.0465932621106,2.59065298271944,NA,NA,NA,NA
"157","EC10","Cisapride","in vivo Linear","in vitro Population Median",0.0167266666327196,0.00566838540936968,0.0142585757448644,0.00180384779258246,-0.469950029902303,-0.967209512090843,-0.0693332543355678,-66.1116854072912
"158","EC10","Citalopram","in vivo Linear","in vitro Population Median",0.65507567880107,0.841210678597901,1.3096792040817,0.528232343617526,0.108613301577943,-0.093466486048656,0.300873456020725,28.4142742312611
"159","EC10","Disopyramide","in vivo Linear","in vitro Population Median",2.99543196587491,3.3903573569532,14.058302563716,0.426049879642648,0.0537860168858875,-0.846999013114496,0.67147342592532,13.1842550783136
"160","EC10","Disopyramide","in vivo Hill","in vitro Population Median",5.44084293516147,3.3903573569532,14.058302563716,0.426049879642648,-0.205420712030458,-1.10620574203084,0.412266697008975,-37.6869099631051
"161","EC10","Dofetilide","in vivo Hill","in vitro Population Median",0.00360308264102573,0.000532056780028448,0.0211493249421707,NA,-0.830716241501043,NA,0.768622286538084,-85.2332895734809
"162","EC10","Moxifloxacin","in vivo Linear","in vitro Population Median",NA,19.1508946288291,50.0036804989445,12.085242504083,NA,NA,NA,NA
"163","EC10","N-acetylprocainamide","in vivo Linear","in vitro Population Median",52.5812619848154,15.805375075398,32.6450746574858,10.7210313318019,-0.522026198761737,-0.690594440025151,-0.207013339099025,-69.941050330891
"164","EC10","N-acetylprocainamide","in vivo Hill","in vitro Population Median",10.1758463624831,15.805375075398,32.6450746574858,10.7210313318019,0.191234265221163,0.0226660239577494,0.506247124883876,55.3224617626909
"165","EC10","Quinidine","in vivo Linear","in vitro Population Median",0.204669480911446,0.221649667076896,0.336820665736352,0.142499429757586,0.0346139952198122,-0.157239961671002,0.216345641822321,8.29639381984709
"166","EC10","Sematilide","in vivo Linear","in vitro Population Median",1.007946529823,0.568260080934027,0.713108215535207,0.429331719271858,-0.248890345146064,-0.37064451840732,-0.150282054124666,-43.6220013541969
"167","EC10","Sematilide","in vivo Hill","in vitro Population Median",1.10721910105848,0.568260080934027,0.713108215535207,0.429331719271858,-0.289686420507247,-0.411440593768503,-0.19107812948585,-48.6768174076132
"168","EC10","Sotalol","in vivo Linear","in vitro Population Median",NA,1.10578780930609,1.67791328230789,0.428657914666082,NA,NA,NA,NA
"169","EC10","Vernacalant","in vivo Hill","in vitro Population Median",NA,12.6473901705829,21.2245405932874,7.48606633568582,NA,NA,NA,NA
"170","EC10","Cisapride","in vivo Linear","in vitro Standard Donor",0.0167266666327196,0.00315312729298335,0.014109746842469,0.000221148503560432,-0.724667897637435,-1.87872539639062,-0.0738901796788134,-81.1490994456994
"171","EC10","Citalopram","in vivo Linear","in vitro Standard Donor",0.65507567880107,4.39850627407711,NA,0.592511237480293,0.827013740244962,-0.0435948840196334,NA,571.450095983923
"172","EC10","Disopyramide","in vivo Linear","in vitro Standard Donor",2.99543196587491,9.61133810370472,NA,3.40776309638353,0.506324394882279,0.0560099354404915,NA,220.866513184099
"173","EC10","Disopyramide","in vivo Hill","in vitro Standard Donor",5.44084293516147,9.61133810370472,NA,3.40776309638353,0.247117665965934,-0.203196793475854,NA,76.6516368555948
"174","EC10","Dofetilide","in vivo Hill","in vitro Standard Donor",0.00360308264102573,0.000693699393713693,NA,NA,-0.715502908371421,NA,NA,-80.7470584822276
"175","EC10","Moxifloxacin","in vivo Linear","in vitro Standard Donor",NA,28.3348199685855,NA,11.0179662549057,NA,NA,NA,NA
"176","EC10","N-acetylprocainamide","in vivo Linear","in vitro Standard Donor",52.5812619848154,24.730953499858,65.6606418707621,9.23932541280582,-0.327590144376409,-0.755190741840945,0.0964741186457159,-52.9662230111557
"177","EC10","N-acetylprocainamide","in vivo Hill","in vitro Standard Donor",10.1758463624831,24.730953499858,65.6606418707621,9.23932541280582,0.385670319606492,-0.0419302778580449,0.809734582628616,143.035838188728
"178","EC10","Quinidine","in vivo Linear","in vitro Standard Donor",0.204669480911446,1.28294674624709,NA,0.11383374712162,0.797155541552379,-0.254782056124149,NA,526.838325154195
"179","EC10","Sematilide","in vivo Linear","in vitro Standard Donor",1.007946529823,0.667791616101656,1.33929493503016,0.390011606847271,-0.178796531663723,-0.412359962059644,0.123438732419969,-33.7473173086943
"180","EC10","Sematilide","in vivo Hill","in vitro Standard Donor",1.10721910105848,0.667791616101656,1.33929493503016,0.390011606847271,-0.219592607024907,-0.453156037420828,0.0826426570587851,-39.6874913498819
"181","EC10","Sotalol","in vivo Linear","in vitro Standard Donor",NA,1.98867655077076,NA,0.456989965206387,NA,NA,NA,NA
"182","EC10","Vernacalant","in vivo Hill","in vitro Standard Donor",NA,12.8932723938468,29.7834524936671,5.34360437829459,NA,NA,NA,NA
"183","EC10","Cisapride","in vivo Linear","in vitro Donor 1392",0.0167266666327196,0.0099014281046451,0.0376324832462291,0.000530269973251941,-0.227711563018648,-1.49891236566042,0.352153475580443,-40.8045349258257
"184","EC10","Citalopram","in vivo Linear","in vitro Donor 1392",0.65507567880107,0.766756484982989,2.11248189171523,0.242978533476259,0.0683659822502973,-0.430723569043522,0.50850151930224,17.0485349702373
"185","EC10","Disopyramide","in vivo Linear","in vitro Donor 1392",2.99543196587491,6.38706069858379,14.6944397670643,0.148125201117144,0.328841583367191,-1.30583050705203,0.690693572957467,113.226698898443
"186","EC10","Disopyramide","in vivo Hill","in vitro Donor 1392",5.44084293516147,6.38706069858379,14.6944397670643,0.148125201117144,0.0696348544508462,-1.56503723596837,0.431486844041121,17.3910141259067
"187","EC10","Dofetilide","in vivo Hill","in vitro Donor 1392",0.00360308264102573,0.000243881906839344,0.0341302838160004,NA,-1.16949464132089,NA,0.976465676438899,-93.2312985535654
"188","EC10","Moxifloxacin","in vivo Linear","in vitro Donor 1392",NA,NA,NA,16.8748810364011,NA,NA,NA,NA
"189","EC10","N-acetylprocainamide","in vivo Linear","in vitro Donor 1392",52.5812619848154,37.3142605536464,NA,10.5491393992248,-0.148956165499802,-0.697613973994831,NA,-29.035060884575
"190","EC10","N-acetylprocainamide","in vivo Hill","in vitro Donor 1392",10.1758463624831,37.3142605536464,NA,10.5491393992248,0.564304298483099,0.0156464899880699,NA,266.694417588877
"191","EC10","Quinidine","in vivo Linear","in vitro Donor 1392",0.204669480911446,NA,NA,0.1931515459182,NA,-0.0251548996576831,NA,NA
"192","EC10","Sematilide","in vivo Linear","in vitro Donor 1392",1.007946529823,0.578270920766004,1.62638100200583,0.286565362603029,-0.241306140302464,-0.546213798302292,0.207784798606634,-42.6288097973259
"193","EC10","Sematilide","in vivo Hill","in vitro Donor 1392",1.10721910105848,0.578270920766004,1.62638100200583,0.286565362603029,-0.282102215663648,-0.587009873663476,0.16698872324545,-47.7726747837725
"194","EC10","Sotalol","in vivo Linear","in vitro Donor 1392",NA,3.57992595774267,7.56500333975676,0.130216974475058,NA,NA,NA,NA
"195","EC10","Vernacalant","in vivo Hill","in vitro Donor 1392",NA,42.5304841455208,NA,11.2015356147709,NA,NA,NA,NA
"196","EC10","Cisapride","in vivo Linear","in vitro Donor 1258",0.0167266666327196,0.0121118079086979,0.0352846267673305,0.000514784326582136,-0.1402004270067,-1.51178408572193,0.324176126549748,-27.5898290158685
"197","EC10","Citalopram","in vivo Linear","in vitro Donor 1258",0.65507567880107,0.533228300915303,1.40934590733951,0.188252308920077,-0.0893782841554601,-0.541551164004714,0.332726123108879,-18.6005040072276
"198","EC10","Disopyramide","in vivo Linear","in vitro Donor 1258",2.99543196587491,20.0430559775433,NA,0.76764213097097,0.825504479330396,-0.591300657704069,NA,569.12072134775
"199","EC10","Disopyramide","in vivo Hill","in vitro Donor 1258",5.44084293516147,20.0430559775433,NA,0.76764213097097,0.566297750414051,-0.850507386620414,NA,268.381447808665
"200","EC10","Dofetilide","in vivo Hill","in vitro Donor 1258",0.00360308264102573,0.00155791495869789,NA,NA,-0.364130475983684,NA,NA,-56.7616090466806
"201","EC10","Moxifloxacin","in vivo Linear","in vitro Donor 1258",NA,18.5096676991996,NA,8.46822216114992,NA,NA,NA,NA
"202","EC10","N-acetylprocainamide","in vivo Linear","in vitro Donor 1258",52.5812619848154,12.014642673457,47.118451690313,3.57654661373351,-0.641120146234228,-1.16736711559782,-0.0476399941270502,-77.1503341305757
"203","EC10","N-acetylprocainamide","in vivo Hill","in vitro Donor 1258",10.1758463624831,12.014642673457,47.118451690313,3.57654661373351,0.0721403177486728,-0.45410665161492,0.66562046985585,18.0702051256711
"204","EC10","Quinidine","in vivo Linear","in vitro Donor 1258",0.204669480911446,0.366072691577038,0.81783362459485,0.109882057405538,0.252514244337814,-0.270126305643973,0.601611874170679,78.8604192216746
"205","EC10","Sematilide","in vivo Linear","in vitro Donor 1258",1.007946529823,0.54548628897164,0.976413938670975,0.234179319215822,-0.266653655109424,-0.633888954869169,-0.0138035234915215,-45.8814259653801
"206","EC10","Sematilide","in vivo Hill","in vitro Donor 1258",1.10721910105848,0.54548628897164,0.976413938670975,0.234179319215822,-0.307449730470607,-0.674685030230353,-0.0545995988527052,-50.7336634230601
"207","EC10","Sotalol","in vivo Linear","in vitro Donor 1258",NA,0.679002389198308,NA,0.255152502104316,NA,NA,NA,NA
"208","EC10","Vernacalant","in vivo Hill","in vitro Donor 1258",NA,16.9322141586085,NA,5.34459086708352,NA,NA,NA,NA
"209","EC10","Cisapride","in vivo Linear","in vitro Donor 1083",0.0167266666327196,0.0111766639665895,0.0337548382533936,0.000477704333931723,-0.175097207585936,-1.54425021997674,0.304926629897787,-33.1805660266673
"210","EC10","Citalopram","in vivo Linear","in vitro Donor 1083",0.65507567880107,1.20996705375913,NA,0.213723520564886,0.266482069511137,-0.486439156050482,NA,84.7064534549102
"211","EC10","Disopyramide","in vivo Linear","in vitro Donor 1083",2.99543196587491,2.78010927481551,13.3988773593175,0.0248709582512521,-0.0323975934628492,-2.08076694157914,0.650608951945302,-7.18836860634592
"212","EC10","Disopyramide","in vivo Hill","in vitro Donor 1083",5.44084293516147,2.78010927481551,13.3988773593175,0.0248709582512521,-0.291604322379194,-2.33997367049549,0.391402223028956,-48.9029676477327
"213","EC10","Dofetilide","in vivo Hill","in vitro Donor 1083",0.00360308264102573,0.00160922190442192,NA,NA,-0.350058287828912,NA,NA,-55.3376354430826
"214","EC10","Moxifloxacin","in vivo Linear","in vitro Donor 1083",NA,28.2926716069078,NA,11.4759415511503,NA,NA,NA,NA
"215","EC10","N-acetylprocainamide","in vivo Linear","in vitro Donor 1083",52.5812619848154,23.5722408377587,NA,7.61424095897626,-0.348430135612469,-0.839204388942942,NA,-55.1698838179921
"216","EC10","N-acetylprocainamide","in vivo Hill","in vitro Donor 1083",10.1758463624831,23.5722408377587,NA,7.61424095897626,0.364830328370432,-0.125943924960042,NA,131.64894592617
"217","EC10","Quinidine","in vivo Linear","in vitro Donor 1083",0.204669480911446,0.209309442956753,NA,0.0282016324012324,0.00973573380045734,-0.86077884068628,NA,2.26705125974013
"218","EC10","Sematilide","in vivo Linear","in vitro Donor 1083",1.007946529823,0.567653983062069,1.00132981248355,0.287487422725725,-0.249353804477379,-0.544818644484093,-0.00286034743544958,-43.6821333010835
"219","EC10","Sematilide","in vivo Hill","in vitro Donor 1083",1.10721910105848,0.567653983062069,1.00132981248355,0.287487422725725,-0.290149879838562,-0.585614719845277,-0.0436564227966333,-48.731557961798
"220","EC10","Sotalol","in vivo Linear","in vitro Donor 1083",NA,1.62483332292258,NA,0.0434553599546231,NA,NA,NA,NA
"221","EC10","Vernacalant","in vivo Hill","in vitro Donor 1083",NA,9.35248794176388,NA,3.90373392315236,NA,NA,NA,NA
"222","EC10","Cisapride","in vivo Linear","in vitro Donor 1070",0.0167266666327196,0.00658866917665026,0.0516455341926162,0.000486403908900108,-0.404611699621795,-1.53641234496702,0.489623372506092,-60.6097896172454
"223","EC10","Citalopram","in vivo Linear","in vitro Donor 1070",0.65507567880107,1.31687511085377,3.87323977975965,0.442288907035786,0.303253113966183,-0.170585428496001,0.77178290804177,101.026408622578
"224","EC10","Disopyramide","in vivo Linear","in vitro Donor 1070",2.99543196587491,6.77386352384614,14.7944160525815,0.348473505598474,0.354376982395062,-0.934289695741913,0.693638367814473,126.139788885762
"225","EC10","Disopyramide","in vivo Hill","in vitro Donor 1070",5.44084293516147,6.77386352384614,14.7944160525815,0.348473505598474,0.0951702534787165,-1.19349642465826,0.434431638898128,24.5002585917344
"226","EC10","Dofetilide","in vivo Hill","in vitro Donor 1070",0.00360308264102573,0.000467868318324593,0.0428883332879538,NA,-0.886550585339344,NA,1.07566494585818,-87.0147769302511
"227","EC10","Moxifloxacin","in vivo Linear","in vitro Donor 1070",NA,77.341300212362,NA,13.4671532319432,NA,NA,NA,NA
"228","EC10","N-acetylprocainamide","in vivo Linear","in vitro Donor 1070",52.5812619848154,80.8619057880188,NA,12.0861773876181,0.186912967508403,-0.638542041192237,NA,53.7846425431371
"229","EC10","N-acetylprocainamide","in vivo Hill","in vitro Donor 1070",10.1758463624831,80.8619057880188,NA,12.0861773876181,0.900173431491304,0.0747184227906632,NA,694.645505715819
"230","EC10","Quinidine","in vivo Linear","in vitro Donor 1070",0.204669480911446,0.604103000078966,NA,0.118357409048378,0.470057904420276,-0.237857638604943,NA,195.160273719726
"231","EC10","Sematilide","in vivo Linear","in vitro Donor 1070",1.007946529823,1.26764183304373,NA,0.482490636983219,0.0995590687727353,-0.319948603975909,NA,25.7647896527153
"232","EC10","Sematilide","in vivo Hill","in vitro Donor 1070",1.10721910105848,1.26764183304373,NA,0.482490636983219,0.0587629934115515,-0.360744679337093,NA,14.488797369183
"233","EC10","Sotalol","in vivo Linear","in vitro Donor 1070",NA,1.7556069652565,NA,0.345241642483566,NA,NA,NA,NA
"234","EC10","Vernacalant","in vivo Hill","in vitro Donor 1070",NA,21.1122622294608,49.2689479818343,6.10361362777962,NA,NA,NA,NA
"235","ECmax","Cisapride","in vivo Linear","in vitro Population Median",0.212124386,0.451675648381712,0.287336169821175,0.679457684453236,0.328236078411645,0.505571816489332,0.131799700088049,112.92961969102
"236","ECmax","Citalopram","in vivo Linear","in vitro Population Median",0.152654118,0.112111271010116,0.0815236417611707,0.145799074211567,-0.134059248116083,-0.019953758000738,-0.272424952428366,-26.5586330202268
"237","ECmax","Disopyramide","in vivo Linear","in vitro Population Median",0.105570004,0.0947872015412944,0.047883975100998,0.376647473915141,-0.0467908364866226,0.552394521058689,-0.343350341706591,-10.2138884627736
"238","ECmax","Disopyramide","in vivo Hill","in vitro Population Median",0.120474259,0.181144915706975,0.0844781327450694,0.376656415973686,0.177131885191734,0.495051105843297,-0.154149957863905,50.3598504863805
"239","ECmax","Dofetilide","in vivo Hill","in vitro Population Median",0.122016447,0.254303146962667,6.13148091955746e-05,0.555979660443535,0.318933359928446,0.658640529349968,-3.29885299348064,108.417105410934
"240","ECmax","Moxifloxacin","in vivo Linear","in vitro Population Median",0.016974263,0.00164834601512535,1.30539405351343e-05,0.00766576058199072,-1.01274254433641,-0.345235675681484,-3.11404929685667,-90.2891453070725
"241","ECmax","N-acetylprocainamide","in vivo Linear","in vitro Population Median",0.190181818,NA,NA,NA,NA,NA,NA,NA
"242","ECmax","N-acetylprocainamide","in vivo Hill","in vitro Population Median",0.29921251,NA,NA,NA,NA,NA,NA,NA
"243","ECmax","Quinidine","in vivo Linear","in vitro Population Median",1.093822647,0.383322316894762,0.273948580338053,0.528363841957145,-0.455382806494301,-0.316013821503919,-0.601277856794764,-64.9557158149824
"244","ECmax","Sematilide","in vivo Linear","in vitro Population Median",0.279616313,0.621703307553062,0.241264303861925,0.898381447503589,0.347020673045753,0.506898269881354,-0.0640694339977568,122.341572593821
"245","ECmax","Sematilide","in vivo Hill","in vitro Population Median",0.152194953,0.621703307553062,0.241264303861925,0.898381447503589,0.611182927031053,0.771060523866654,0.200092819987543,308.491408748004
"246","ECmax","Sotalol","in vivo Linear","in vitro Population Median",0.052436194,0.206002053861557,0.128342313166381,0.364160313408998,0.594240388782091,0.841661452578942,0.388738700924994,292.862330667167
"247","ECmax","Vernacalant","in vivo Hill","in vitro Population Median",0.030274975,0.0856255869544783,0.0383203195705352,0.158832688348949,0.451519768363849,0.719856093494252,0.102345329010116,182.826284594713
"248","ECmax","Cabazitaxel","in vivo Linear","in vitro Population Median",0,2.22284414181192e-11,6.79740234384785e-37,0.00825728988010687,Inf,Inf,Inf,Inf
"249","ECmax","Lamotrigine","in vivo Linear","in vitro Population Median",0,7.97721188690233e-05,1.16126061371218e-11,0.00689687442595656,Inf,Inf,Inf,Inf
"250","ECmax","Mifepristone","in vivo Linear","in vitro Population Median",0,1.26643563068943e-05,1.55085557475077e-29,0.00180006527558947,Inf,Inf,Inf,Inf
"251","ECmax","Cisapride","in vivo Linear","in vitro Standard Donor",0.212124386,0.671274647006319,0.420888143340357,0.900428943854096,0.500309646621268,0.627858848489545,0.297576093346516,216.453312919109
"252","ECmax","Citalopram","in vivo Linear","in vitro Standard Donor",0.152654118,0.061581041789886,0.0131849312175311,0.119310803068642,-0.394261492573677,-0.107028755421198,-1.06363065579748,-59.6597572363649
"253","ECmax","Disopyramide","in vivo Linear","in vitro Standard Donor",0.105570004,0.0475106850667935,0.0138612469454374,0.0943191568963273,-0.346749245360117,-0.0489406279937531,-0.88173823723186,-54.9960374475372
"254","ECmax","Disopyramide","in vivo Hill","in vitro Standard Donor",0.120474259,0.0819638359087431,0.0455776809595912,0.205219437602735,-0.167271988577077,0.231324229335465,-0.422142039724209,-31.9656857912336
"255","ECmax","Dofetilide","in vivo Hill","in vitro Standard Donor",0.122016447,0.182633445450828,0.000122347186286187,0.342394684042805,0.175161937717204,0.448108638672315,-2.9988243886153,49.6793669552006
"256","ECmax","Moxifloxacin","in vivo Linear","in vitro Standard Donor",0.016974263,0.00129260680344182,1.35678817751397e-06,0.0173489441674413,-1.11832448943468,0.00948212250318936,-4.09727887620291,-92.3849017571967
"257","ECmax","N-acetylprocainamide","in vivo Linear","in vitro Standard Donor",0.190181818,NA,NA,NA,NA,NA,NA,NA
"258","ECmax","N-acetylprocainamide","in vivo Hill","in vitro Standard Donor",0.29921251,NA,NA,NA,NA,NA,NA,NA
"259","ECmax","Quinidine","in vivo Linear","in vitro Standard Donor",1.093822647,0.104625447518781,0.0320144656864787,0.21192685094947,-1.01930958233041,-0.712760926027904,-1.53360065300847,-90.4348801146388
"260","ECmax","Sematilide","in vivo Linear","in vitro Standard Donor",0.279616313,0.28632826454262,0.193429206276733,0.495233815777431,0.0103017161444784,0.248247786875983,-0.160040455117065,2.40041486514411
"261","ECmax","Sematilide","in vivo Hill","in vitro Standard Donor",0.152194953,0.28632826454262,0.193429206276733,0.495233815777431,0.274463970129778,0.512410040861283,0.104121798868235,88.1325621504807
"262","ECmax","Sotalol","in vivo Linear","in vitro Standard Donor",0.052436194,0.100221326727526,0.0366956552205225,0.24140306140053,0.281328986055403,0.6631116118183,-0.15501651490427,91.1300555633883
"263","ECmax","Vernacalant","in vivo Hill","in vitro Standard Donor",0.030274975,0.0827507552849612,0.0104506523779711,0.209990375341324,0.436688173180076,0.841115596629639,-0.461940391230313,173.330548695618
"264","ECmax","Cabazitaxel","in vivo Linear","in vitro Standard Donor",0,3.73133576480626e-11,3.40773588935924e-40,0.00184139367531301,Inf,Inf,Inf,Inf
"265","ECmax","Lamotrigine","in vivo Linear","in vitro Standard Donor",0,8.35722774097069e-05,3.7287577611236e-14,0.0401446344173028,Inf,Inf,Inf,Inf
"266","ECmax","Mifepristone","in vivo Linear","in vitro Standard Donor",0,1.18529288374036e-05,8.64097871779048e-31,0.00251488364404982,Inf,Inf,Inf,Inf
"267","ECmax","Cisapride","in vivo Linear","in vitro Donor 1392",0.212124386,0.181133282322269,0.0949121849333174,0.269514385003419,-0.0685923411944875,0.103991351832656,-0.34926862702814,-14.6098731325169
"268","ECmax","Citalopram","in vivo Linear","in vitro Donor 1392",0.152654118,0.122521543385755,0.0394005291674172,0.217561694323906,-0.0954960654154678,0.153873908020973,-0.588206469686332,-19.739116775248
"269","ECmax","Disopyramide","in vivo Linear","in vitro Donor 1392",0.105570004,0.0499611681416141,0.014150308026823,1.74942110518857,-0.324907953953971,1.2193538235823,-0.872774644235036,-52.6748448909653
"270","ECmax","Disopyramide","in vivo Hill","in vitro Donor 1392",0.120474259,0.123381666158451,0.0459596789887692,1.75029828183648,0.0103563669339155,1.16221780269728,-0.41851727712836,2.41330154888201
"271","ECmax","Dofetilide","in vivo Hill","in vitro Donor 1392",0.122016447,0.877406952224427,2.88559334051195e-06,1.29309556012619,0.856782696651146,1.02521224594241,-4.62618324757927,619.089084952971
"272","ECmax","Moxifloxacin","in vivo Linear","in vitro Donor 1392",0.016974263,0.00102190378607354,3.25997154644995e-07,0.0142403941898877,-1.22038091868923,-0.0762689156515133,-4.71657711737796,-93.9796868584307
"273","ECmax","N-acetylprocainamide","in vivo Linear","in vitro Donor 1392",0.190181818,NA,NA,NA,NA,NA,NA,NA
"274","ECmax","N-acetylprocainamide","in vivo Hill","in vitro Donor 1392",0.29921251,NA,NA,NA,NA,NA,NA,NA
"275","ECmax","Quinidine","in vivo Linear","in vitro Donor 1392",1.093822647,0.0730010507133121,0.0211611868194824,0.146637279468291,-1.17561779994097,-0.872702516310108,-1.71340688962591,-93.3260615042548
"276","ECmax","Sematilide","in vivo Linear","in vitro Donor 1392",0.279616313,0.303390552583433,0.166703369461417,0.595085177702266,0.0354395481285507,0.328016628214679,-0.224618126824448,8.50245085072439
"277","ECmax","Sematilide","in vivo Hill","in vitro Donor 1392",0.152194953,0.303390552583433,0.166703369461417,0.595085177702266,0.29960180211385,0.592178882199978,0.0395441271608514,99.3433728275028
"278","ECmax","Sotalol","in vivo Linear","in vitro Donor 1392",0.052436194,0.0507355958444247,0.00686295946110377,1.52936281744419,-0.0143183964263327,1.46487936564966,-0.883119728010025,-3.24317618394525
"279","ECmax","Vernacalant","in vivo Hill","in vitro Donor 1392",0.030274975,0.018088435755157,0.00099241780915399,0.100141678426933,-0.223682781459075,0.519531072936399,-1.48438924401099,-40.252846599685
"280","ECmax","Cabazitaxel","in vivo Linear","in vitro Donor 1392",0,4.21631782169928e-11,1.352162695141e-40,0.543610431190245,Inf,Inf,Inf,Inf
"281","ECmax","Lamotrigine","in vivo Linear","in vitro Donor 1392",0,4.02609107663316e-05,1.17691721164481e-14,0.0106880781125135,Inf,Inf,Inf,Inf
"282","ECmax","Mifepristone","in vivo Linear","in vitro Donor 1392",0,1.20003139614465e-05,3.04276109205702e-31,0.0025218344985125,Inf,Inf,Inf,Inf
"283","ECmax","Cisapride","in vivo Linear","in vitro Donor 1258",0.212124386,0.208930186425154,0.100733536361431,0.336491291152969,-0.00658940647085349,0.200383230330382,-0.323416517646694,-1.50581441157181
"284","ECmax","Citalopram","in vivo Linear","in vitro Donor 1258",0.152654118,0.160610466876662,0.0677276356919865,0.255538224279575,0.0220653202179405,0.223747348252702,-0.3529426092684,5.21201064268851
"285","ECmax","Disopyramide","in vivo Linear","in vitro Donor 1258",0.105570004,0.039429099854909,0.00404252066379792,0.153793203945701,-0.427723675532549,0.163396606596478,-1.41688828948099,-62.6512282268087
"286","ECmax","Disopyramide","in vivo Hill","in vitro Donor 1258",0.120474259,0.0720801856830881,0.00544769808860108,0.21852969181143,-0.22307836702776,0.258616189498806,-1.3446812327963,-40.169637662525
"287","ECmax","Dofetilide","in vivo Hill","in vitro Donor 1258",0.122016447,0.149705336082222,6.47551207839008e-05,4.20476921919912,0.088818905960078,1.53732378971596,-3.27514425683197,22.6927514798246
"288","ECmax","Moxifloxacin","in vivo Linear","in vitro Donor 1258",0.016974263,0.00210665775206903,2.77808857749537e-06,0.0244660096700766,-0.9061969410784,0.158772216179839,-3.78604483805984,-87.5891062129235
"289","ECmax","N-acetylprocainamide","in vivo Linear","in vitro Donor 1258",0.190181818,NA,NA,NA,NA,NA,NA,NA
"290","ECmax","N-acetylprocainamide","in vivo Hill","in vitro Donor 1258",0.29921251,NA,NA,NA,NA,NA,NA,NA
"291","ECmax","Quinidine","in vivo Linear","in vitro Donor 1258",1.093822647,0.348223896435674,0.220073744172591,0.503715403720799,-0.497088340234095,-0.336761679086069,-0.696378678681432,-68.1645011290689
"292","ECmax","Sematilide","in vivo Linear","in vitro Donor 1258",0.279616313,0.313953172194504,0.235002963145038,0.424839304207582,0.0503023707050139,0.181662184050811,-0.0754891665272391,12.2799914018264
"293","ECmax","Sematilide","in vivo Hill","in vitro Donor 1258",0.152194953,0.313953172194504,0.235002963145038,0.424839304207582,0.314464624690314,0.445824438036111,0.188673087458061,106.283563289056
"294","ECmax","Sotalol","in vivo Linear","in vitro Donor 1258",0.052436194,0.323763364325385,0.0390034112914068,0.590378448047771,0.790596542726342,1.05149933347767,-0.128528568895266,517.442532776854
"295","ECmax","Vernacalant","in vivo Hill","in vitro Donor 1258",0.030274975,0.0605492773013978,0.000641937459313218,0.209654640533271,0.301025170706838,0.840420686407362,-1.67359107415288,99.9977780374643
"296","ECmax","Cabazitaxel","in vivo Linear","in vitro Donor 1258",0,4.52584400292831e-11,3.19225441404019e-41,0.0371937703945633,Inf,Inf,Inf,Inf
"297","ECmax","Lamotrigine","in vivo Linear","in vitro Donor 1258",0,2.80010639024189e-05,3.58748896029575e-14,0.00734190457583122,Inf,Inf,Inf,Inf
"298","ECmax","Mifepristone","in vivo Linear","in vitro Donor 1258",0,1.17976798978426e-05,4.18136864824216e-31,0.0024536862125085,Inf,Inf,Inf,Inf
